id,Date,text,Polarity,SentimentScore,Sentiment
842415580254728192,2017-03-16 16:41:40,"b""@r_o_b_e_r_t_v Hey Robert, we're sorry to hear this. If you have any questions or concerns about your TiVo, please send us a DM.""",-0.5,2,Negative
842415323307470848,2017-03-16 16:40:39,"b""@OzzVidal When you're at home, you can reach them at: 877-367-8486 Monday - Friday, 7am-6pm PT\nSaturday &amp; Sunday, 8am-5pm PT""",0.0,3,Neutral
842415282870226944,2017-03-16 16:40:29,"b'@OzzVidal We do apologize for the inconvenience. At this point, we recommend contacting our Tech Support for real time troubleshooting. (1)'",0.2,3,Neutral
842414777896960000,2017-03-16 16:38:29,"b'@jcd110681 Hey Jonathan. No plans currently, but please let us know your thoughts here: https://t.co/3oLW6zVOOJ'",0.0,3,Neutral
842414672661909504,2017-03-16 16:38:03,b'@ryanberdan Hey Ryan. This error should be fixed very soon! Thanks for your patience!',0.19999999999999998,3,Neutral
842410205568745473,2017-03-16 16:20:18,"b'@SEANFX Hi Sean! Sorry to hear this. When you view your Recording History, do you see the program listed? https://t.co/gV0ZG99Eql'",-0.5,2,Negative
842405714500980736,2017-03-16 16:02:28,"b'@Traced_Inc Hi Ryan! Sorry to hear this. When you view your  Recording History, do you see the program listed? https://t.co/odTnvqn1Ij'",-0.5,2,Negative
842404034409570304,2017-03-16 15:55:47,"b'@evan_adams Thanks for that info. At this time, we recommend filing a lineup report here: https://t.co/Hr5rNWPrYL'",0.2,3,Neutral
842402943181697024,2017-03-16 15:51:27,b'@mnemonic21 Thanks for that info. Could you send us a DM with your account info (email&amp;phone#) so that we could look into this for you?',0.2,3,Neutral
842178474743848961,2017-03-16 00:59:29,b'@mnemonic21 Hey Zach! Any changes if you power cycle the TiVo by unplugging for at least 30 seconds?',-0.3,2,Negative
842177749531951105,2017-03-16 00:56:37,b'@evan_adams Hey Evan! Any changes if you force a connection? https://t.co/1JVHDB6JVb',0.0,3,Neutral
842168765504724992,2017-03-16 00:20:55,"b""@Delsx We're glad to hear that! Don't hesitate to let us know if you have any further questions!""",0.3125,4,Positive
842164486203179008,2017-03-16 00:03:54,b'@Delsx The volume control on the remote can be set to control either a TV or receiver.',-0.1,2,Negative
842162275519717376,2017-03-15 23:55:07,b'@Delsx Hey Delsx! The analog audio port on the back is for audio output. Let us know if you have any further questions!',0.0,3,Neutral
842124698989256714,2017-03-15 21:25:48,b'@DrTekmeister https://t.co/ru873Sxrx6',0.0,3,Neutral
842124683831070720,2017-03-15 21:25:45,"b""@DrTekmeister Hey G Morgan, thank you for the feedback. We'll make sure to get it into the right hands, and you can too here:""",0.39285714285714285,4,Positive
842113389740580865,2017-03-15 20:40:52,b'@Peepatweeta off their TiVos. We do apologize for any inconvenience this has caused.',0.0,3,Neutral
842113336888176640,2017-03-15 20:40:39,"b'@Peepatweeta Hey PETA Tauchmann. Sadly, there is no supported program or method for Australian customers to transfer recordings (1)'",-0.25,2,Negative
842090987681939457,2017-03-15 19:11:51,b'@OzzVidal Does the error happen on other mobile devices?',-0.125,2,Negative
842082183963672576,2017-03-15 18:36:52,b'@OzzVidal Thanks for that information. Is there any change after uninstalling and reinstalling the app while at home?',0.2,3,Neutral
842052452849463297,2017-03-15 16:38:43,b'@TotallyGeeky number and email address associated with your TiVo account? Thanks.',0.2,3,Neutral
842052388852756481,2017-03-15 16:38:28,"b""@TotallyGeeky Hey laughs.bmp, we're sorry to hear this. We'd like to look further into this. Could you send us a DM with the phone (1)""",-0.25,2,Negative
842052102067240961,2017-03-15 16:37:20,b'@OzzVidal and your phone. This is more than likely the cause of the app constantly buffering. How is your TiVo connected to the internet?',0.16666666666666666,3,Neutral
842052004805505024,2017-03-15 16:36:57,"b""@OzzVidal Hey Oswaldo, we're sorry to hear this. This error usually indicates a latency or lag between the TiVo box, your home network, (1)""",-0.375,2,Negative
842049856143278080,2017-03-15 16:28:24,b'@crusader666 Hey Crusader. Filing a report here will also help us investigate the Lineup error! https://t.co/JyrWFDrQXG',0.0,3,Neutral
842049454689685505,2017-03-15 16:26:49,"b""@Morac Thanks for the feedback, Michael. We'll make sure to get it into the right hands. Please let us know if you have any more questions.""",0.37142857142857144,4,Positive
842039523525685248,2017-03-15 15:47:21,b'@Misty_Myrick Hi Fairy Gothmother! Could you DM us your account info (email&amp;phone#) so that we could look into this further for you?',0.0,3,Neutral
842038604192976896,2017-03-15 15:43:42,b'@BlancoDiddy Hi Lori! We recommend contacting our Sales Team at 877-289-8486 to see what potential offers may be  available to you.',0.16666666666666666,3,Neutral
842033219813969920,2017-03-15 15:22:18,b'@MStingleyTX Glad to hear it. Please let us know if you have any further questions or concerns!',0.25,4,Positive
841808832305233920,2017-03-15 00:30:40,"b""@dcborn61 We'd recommend the Mini first, just in case you're recording, but if the error persists then you'll want to restart the BOLT too.""",0.25,4,Positive
841801851230138373,2017-03-15 00:02:55,"b'@dcborn61 The next time this error comes up, we recommend powercycling the Mini and trying again.'",0.0,3,Neutral
841798756160950274,2017-03-14 23:50:37,b'@dcborn61 Thanks for that info. What troubleshooting steps have you taken in attempts to resolve this error?',0.2,3,Neutral
841784846229864448,2017-03-14 22:55:21,b'@dcborn61 Thanks for that info. Do you have TiVo Suggestions turned on?',0.2,3,Neutral
841781047826223104,2017-03-14 22:40:15,b'@dcborn61 Hey David. Do you have the BOLT or the BOLT+? Is it only one Mini? Or multiple?',0.0,3,Neutral
841779054617464837,2017-03-14 22:32:20,"b'@Morac Thanks for that information, Michael. Is there any change after powercycling? Any change after Repeating Guided Setup?'",0.2,3,Neutral
841746195655626754,2017-03-14 20:21:46,b'@NetLogic correct parties.',0.0,3,Neutral
841746161711124480,2017-03-14 20:21:38,b'@NetLogic contact us via the support lines to process your request. They will have the ability to forward your information along to the (2)',0.0,3,Neutral
841746129335271424,2017-03-14 20:21:30,"b'@NetLogic We understand it\xe2\x80\x99s not a normal support request, however due to current policies and procedures, we will need to have you (1)'",-0.06666666666666667,2,Negative
841724075470905344,2017-03-14 18:53:52,"b'@NetLogic 877-367-8486, Monday - Friday, 7am-6pm PT and\nSaturday &amp; Sunday, 8am-5pm PT (4/4)'",0.0,3,Neutral
841723915030429697,2017-03-14 18:53:14,"b'@NetLogic lines listed below when it\xe2\x80\x99s convenient for you. Thank you again for reaching out, we do appreciate you. (3/4)'",0.0,3,Neutral
841723830846554113,2017-03-14 18:52:54,"b'@NetLogic process. Unfortunately, we wouldn\xe2\x80\x99t be able to process this request over email. Please reach out to our support (2/4)'",0.0,3,Neutral
841723739943387136,2017-03-14 18:52:32,"b'@NetLogic Our apologies for the confusion Luke, we would need you to call our support lines for this request as that is our current (1/4)'",0.0,3,Neutral
841708130404823040,2017-03-14 17:50:31,b'@NetLogic Thanks for that info. We recommend contacting our Customer Support Team at 877-367-8486 for further assistance.',0.1,3,Neutral
841707397714497536,2017-03-14 17:47:36,"b""@JimfromIndy We apologize for the continuing issue you're experiencing. It's an issue we're investigating. We appreciate your patience.""",0.0,3,Neutral
841704464255983616,2017-03-14 17:35:57,b'@vaultground Hey Jeremy. Amazon Video 4K is available on the BOLT. Please let us know if you have any other questions.',0.1375,3,Neutral
841703133961150464,2017-03-14 17:30:39,b'@timjahr Thank you for that info. At this time we recommend calling in at 877-289-8486 for further assistance.',0.0,3,Neutral
841692587241177088,2017-03-14 16:48:45,"b'@NetLogic Hi Luke! To clarify, are you experiencing problems with your Program Guide?'",0.0,3,Neutral
841690839394971648,2017-03-14 16:41:48,b'@aindik Hi Duda Wright Thing! We recommend contacting our Billing Team at 877-367-8486 regarding available Service Plans.',0.4,4,Positive
841689838097166336,2017-03-14 16:37:49,"b'@swaynekc Thanks for that info. When you connect to an alternate HDMI port on your TV, do you get the same result?'",0.06666666666666667,3,Neutral
841689214643236864,2017-03-14 16:35:21,b'@QoLina Hi Dave! Could you please send us a DM with your account info (email&amp;phone#) so that we could look into this further for you?',0.0,3,Neutral
841448812384288768,2017-03-14 00:40:04,b'@Morac Thanks for clarifying Michael! We took a look into this and this is normal. Should the guide fall below 10 days please let us know!',0.21875,3,Neutral
841424137834889216,2017-03-13 23:02:02,b'@Morac Hey Michael! The guide will be 10-14 days out. Are you seeing the same if you log into https://t.co/TYozVrVrVB?',0.0,3,Neutral
841423483657699328,2017-03-13 22:59:26,b'@nichos79  Thanks for doing that. Here are steps of what to do in this case https://t.co/klJjt6FJQK Let us know if you have any questions!',0.25,4,Positive
841418219663556608,2017-03-13 22:38:31,b'@nichos79 Hey Nichos! There was a lineup change in your area. Can you please repeat guided setup and let us know if it looks correct after?',0.0,3,Neutral
841407331384594432,2017-03-13 21:55:15,b'@swaynekc Hey Larry! Do you have the HDMI cable from your TiVo going directly to the TV or do a switch/receiver first?',0.175,3,Neutral
841373293064122374,2017-03-13 19:39:59,"b""@timjahr Sorry you're having trouble with your TiVo. What exactly is the problem, does the guide not list Jimmy Kimmel Live?""",-0.0784090909090909,2,Negative
841372546205376512,2017-03-13 19:37:01,b'@abecktole Is this isolated to just Plex? The other apps work as they are supposed to?',-0.125,2,Negative
841336317657116673,2017-03-13 17:13:04,"b'@pbubel Transferring them again should work but it might be just as easy to change all the settings individually. However, it is up to you.'",0.21666666666666667,3,Neutral
841321890258026497,2017-03-13 16:15:44,"b'@Meowris Thank you for letting us, we will pass this information along.'",0.0,3,Neutral
841320734400139273,2017-03-13 16:11:08,"b""@swaynekc Hey Larry. The only way to turn the CC on/off is through the 'Options' portion on the YouTube app.""",0.0,3,Neutral
841313208019349505,2017-03-13 15:41:14,"b""@pbubel Thanks for that clarification. At this point, there's no way to change all OnePass settings. You'd have to change them individually.""",0.1,3,Neutral
841306171847913474,2017-03-13 15:13:16,"b'@mrenygma Hey Eric, sorry the description is incorrect. Have you noticed this on other shows/episodes?'",-0.3125,2,Negative
841305875516145665,2017-03-13 15:12:06,"b'@khouzam Hi Gilles, we have no info on adding LTE streaming on iOS. If you would like it added let us know here: https://t.co/xtzJeRHGE1.'",0.0,3,Neutral
841305022277251074,2017-03-13 15:08:42,"b""@pbubel To clarify, when you transferred your OnePasses the settings didn't stay how you set them?""",0.0,3,Neutral
841296628598394880,2017-03-13 14:35:21,"b'@007cookman Hey Matt, so we can look into this for you can you please send us a DM with the phone number and email address on your account?'",0.0,3,Neutral
841296388893921281,2017-03-13 14:34:24,"b""@abecktole Hey Anthony, sorry you're having trouble with your Mini. After you powercycle the Mini do you get the same response?""",-0.2333333333333333,2,Negative
841070100325236739,2017-03-12 23:35:12,"b'@pbubel Hey Philip! Under OnePass options for those shows, you\'ll see ""include"" where you can change that setting. Let us now if that works!'",0.0,3,Neutral
840953359418949632,2017-03-12 15:51:19,"b'@GJamesBerigan Thank you for going through those steps. Now that DST has taken effect, does everything look correct?'",0.0,3,Neutral
840728691520987136,2017-03-12 00:58:34,"b'@dontlookmeup2 Hey Jul, sorry your have trouble with your remote. Is it continuously flashing? Or only when you press a button?'",-0.19999999999999998,2,Negative
840667274415607809,2017-03-11 20:54:31,"b""@Delsx Hi Delsx. The main differences are the BOLT has the ability to stream in 4K &amp; stream to mobile devices whereas the Roamio doesn't.""",0.16666666666666666,3,Neutral
840614259071565826,2017-03-11 17:23:51,"b""@rhamnik Hey Bob. Sorry you're having trouble with your lineup. Please file a report here: https://t.co/9K1Px532S8.""",-0.35,2,Negative
840613705419259909,2017-03-11 17:21:39,"b'@coachandrew Hey Andrew. The TiVo will allow you to fast forward through your recorded content, including SNL.'",0.2,3,Neutral
840596859047538688,2017-03-11 16:14:43,b'@T2tpTim Hey Tim. You can watch one show on the BOLT and one show on the Mini at the same time. Please reach out with any other questions.',-0.0625,2,Negative
840353271168585729,2017-03-11 00:06:47,b'@Morac Glad to hear it! Please let us know if you have any further questions or concerns!',0.3125,4,Positive
840338410657177602,2017-03-10 23:07:44,b'@kendro23 Please reach out if you have any other questions!',-0.15625,2,Negative
840337007339556867,2017-03-10 23:02:09,"b""@kendro23 Hey Kendall, sorry you're having trouble with your TiVo. Did this happen on a recording or live TV?""",-0.18787878787878787,2,Negative
840336802531725313,2017-03-10 23:01:21,"b""@Morac Hey Michael can you please DM us the TSN of the device you've noticed is not matching up to TiVo Online.""",0.0,3,Neutral
840319792686997504,2017-03-10 21:53:45,"b'@davelivo Hey David. Currently, TiVo does not ship to Australia.'",0.0,3,Neutral
840253385999831041,2017-03-10 17:29:53,b'@JudeGore Thanks for that info. At this time we recommend contacting our Technical Support Team at 877-367-8486 for further assistance.',0.06666666666666667,3,Neutral
840251072111362048,2017-03-10 17:20:41,"b""@jimmichael Hey Jim sorry you've been having trouble with the menu. Please DM us your phone# &amp; email so we can look into this for you.""",-0.35,2,Negative
840229024056119296,2017-03-10 15:53:04,b'@rlmathis Thanks for that info. Could you please send us a DM with your account info (email&amp;phone#) so that we could look into this for you?',0.2,3,Neutral
840012763896401920,2017-03-10 01:33:44,b'@kpeters59 Thanks for that info. Could you please send us a DM with your account info (email&amp;phone#) so that we may look into this for you?',0.2,3,Neutral
839993749946171392,2017-03-10 00:18:10,"b'@kpeters59 Hi Kyle! Sorry to hear this. When you force a connection, do you get the same result? https://t.co/ID6yztpkdL'",-0.25,2,Negative
839992291242708992,2017-03-10 00:12:23,b'@abecktole Hi Anthony. Could you please send us a DM with your account info (email&amp;phone#) so that we could look into this further for you',0.0,3,Neutral
839991869157314560,2017-03-10 00:10:42,"b'@Rushofstupidity Hi Chris. The Emergency Alert Message is a safety feature that cannot be disabled, for more info: https://t.co/oYBHBLuR6Q'",0.15,3,Neutral
839989201236033536,2017-03-10 00:00:06,"b'@rlmathis Hey Rodney. When viewing the program information, could you verify that it is showing as ""New""?'",0.13636363636363635,3,Neutral
839955754174013440,2017-03-09 21:47:12,"b""@GJamesBerigan if there's any change after trying those steps.""",0.0,3,Neutral
839955693801177088,2017-03-09 21:46:57,"b""@GJamesBerigan Thank you for the feedback. We'll make sure to get into the right hands. When you are able to, please let us know (1)""",0.42857142857142855,4,Positive
839900909052231682,2017-03-09 18:09:15,b'@GJamesBerigan Thanks for that information. Is there any change after powercycling and forcing a connection?',0.2,3,Neutral
839892136191488001,2017-03-09 17:34:24,"b""@TheLazyGecko Hey Frank, we're sorry to hear this. Are you still receiving this error?""",-0.5,2,Negative
839890416384212993,2017-03-09 17:27:34,b'@gridlockjoe Hi Joe! Could you send us a DM with your account info (email&amp;phone#) so that we could look into this for you?',0.0,3,Neutral
839859310452686850,2017-03-09 15:23:58,"b'@rlmathis Thanks for that info. When you view the program information in the Program Guide, is it showing correctly?'",0.2,3,Neutral
839858582787080193,2017-03-09 15:21:04,b'@CAHalaby Hi Catherine! Could you send us a DM with your account info (email&amp;phone#) so that we could look into this further for you?',0.0,3,Neutral
839857229037731840,2017-03-09 15:15:41,"b""@pavadavepava We're following you now!""",0.0,3,Neutral
839656662445273092,2017-03-09 01:58:43,"b""@pavadavepava Hey Dave! We're sorry to hear this! Can you please DM us your TiVo acct info (email+phone#) so we can look into this?""",-0.625,1,Very Negative
839613360408834049,2017-03-08 23:06:39,"b'@nevin_ryan Hey Nevin, could you send us a DM with the TiVo Service Number of your TiVo Stream? Thanks.'",0.2,3,Neutral
839559467066880001,2017-03-08 19:32:29,b'@rlmathis Thanks. Is there any change after deleting and recreating it? Any difference making it from the guide versus the search menu?',0.2,3,Neutral
839513112642465792,2017-03-08 16:28:18,"b""@SDBAILBONDWOMAN Doubt was pulled from CBS's schedule. At this point in time there is no confirmation that the show will continue to air.""",0.0,3,Neutral
839508652386058240,2017-03-08 16:10:34,"b'@C5_Tim Hey Tim! Sorry to hear this. When you force a connection to the TiVo Service, do you get the same result? https://t.co/9tDaFDTBiO'",-0.25,2,Negative
839508090009583616,2017-03-08 16:08:20,"b""@rlmathis Hey Rodney, sorry you're having trouble with your OnePass. Did this just start happening recently?""",-0.2333333333333333,2,Negative
839507763969601537,2017-03-08 16:07:02,b'@Alousha12 Hi Alousha. The subscription fee is per unit. If you have a Roamio and a BOLT they would both need active service subscriptions.',-0.13333333333333333,2,Negative
839288432895614976,2017-03-08 01:35:30,"b""@statbit Hey John, thanks for the feedback. We've passed along your thoughts, and you can too here: https://t.co/vSVDUZLYcC""",0.2,3,Neutral
839288272933257216,2017-03-08 01:34:52,"b""@QoLina Hey Dave. We passed your case along to a Lineup Specialist. We'll let you know any updates as we get them!""",0.0,3,Neutral
839259379266383872,2017-03-07 23:40:03,"b'@Bunchee032 Thanks for letting us know. If this error persists, please let us know.'",0.2,3,Neutral
839257955547639808,2017-03-07 23:34:23,"b""@earlmagnus Hey Earl. We'd like to look further into this for you. Could you send us a DM with the most recent case number you have?""",0.16666666666666666,3,Neutral
839253555710132225,2017-03-07 23:16:54,b'@Bunchee032 Steps here: https://t.co/BjNpLilSkz',0.0,3,Neutral
839253536022097920,2017-03-07 23:16:50,b'@Bunchee032 Thanks for that info. Is there any change after Repeating Guided Setup? This will clear the cache and reload your Guide Data (1)',0.15000000000000002,3,Neutral
839187308679159810,2017-03-07 18:53:40,"b'@Bunchee032 Thanks for that info. When you force a connection to the TiVo Service, do you get the same result? https://t.co/5C3ducpJZ2'",0.1,3,Neutral
839184331826466817,2017-03-07 18:41:50,b'@767fan Learn more about your device swap out options at https://t.co/BSXdLCoVqD. (3/3)',0.5,5,Very Positive
839184211386957828,2017-03-07 18:41:21,"b'@767fan TiVo\xe2\x80\x99s exclusive Australian distributor, Hybrid Television will conclude service for all users on Oct. 31, 2017. (2/3)'",0.0,3,Neutral
839184114221727744,2017-03-07 18:40:58,b'@767fan Thank you for taking the time to share your thoughts on TiVo service in Australia and New Zealand. (1/3)',0.13636363636363635,3,Neutral
839180186931367938,2017-03-07 18:25:22,b'@chapmandu_ Learn more about your device swap out options at https://t.co/BSXdLCoVqD. (3/3)',0.5,5,Very Positive
839180105712824321,2017-03-07 18:25:03,"b'@chapmandu_ TiVo\xe2\x80\x99s exclusive Australian distributor, Hybrid Television will conclude service for all users on Oct. 31, 2017. (2/3)'",0.0,3,Neutral
839180034145464320,2017-03-07 18:24:46,b'@chapmandu_ Thank you for taking the time to share your thoughts on TiVo service in Australia and New Zealand. (1/3)',0.13636363636363635,3,Neutral
839174246635044866,2017-03-07 18:01:46,b'@mattnzx Learn more about your device swap out options at https://t.co/BSXdLCoVqD. (3/3)',0.5,5,Very Positive
839174075830382593,2017-03-07 18:01:05,"b'@mattnzx TiVo\xe2\x80\x99s exclusive Australian distributor, Hybrid Television will conclude service for all users on Oct. 31, 2017. (2/3)'",0.0,3,Neutral
839173988966412288,2017-03-07 18:00:44,b'@mattnzx Thank you for taking the time to share your thoughts on TiVo service in Australia and New Zealand. (1/3)',0.13636363636363635,3,Neutral
839172739579641856,2017-03-07 17:55:46,b'@drylight Learn more about your device swap out options at https://t.co/BSXdLCoVqD. (3/3)',0.5,5,Very Positive
839172566979915778,2017-03-07 17:55:05,"b'@drylight TiVo\xe2\x80\x99s exclusive Australian distributor, Hybrid Television will conclude service for all users on Oct. 31, 2017. (2/3)'",0.0,3,Neutral
839172451229655040,2017-03-07 17:54:38,b'@drylight Thank you for taking the time to share your thoughts on TiVo service in Australia and New Zealand. (1/3)',0.13636363636363635,3,Neutral
839170605169721345,2017-03-07 17:47:17,b'@Churchynet Learn more about your device swap out options at https://t.co/BSXdLCoVqD. (3/3)',0.5,5,Very Positive
839170446557872128,2017-03-07 17:46:40,"b'@Churchynet TiVo\xe2\x80\x99s exclusive Australian distributor, Hybrid Television will conclude service for all users on Oct. 31, 2017. (2/3)'",0.0,3,Neutral
839170357726756864,2017-03-07 17:46:18,b'@Churchynet Thank you for taking the time to share your thoughts on TiVo service in Australia and New Zealand. (1/3)',0.13636363636363635,3,Neutral
839169883548102658,2017-03-07 17:44:25,b'@rochmind Learn more about your device swap out options at https://t.co/BSXdLCoVqD. (3/3)',0.5,5,Very Positive
839169709140508672,2017-03-07 17:43:44,"b'@rochmind TiVo\xe2\x80\x99s exclusive Australian distributor, Hybrid Television will conclude service for all users on Oct. 31, 2017. (2/3)'",0.0,3,Neutral
839169615016124416,2017-03-07 17:43:21,b'@rochmind Thank you for taking the time to share your thoughts on TiVo service in Australia and New Zealand. (1/3)',0.13636363636363635,3,Neutral
839168205092421635,2017-03-07 17:37:45,b'@ellypig_me Learn more about your device swap out options at https://t.co/BSXdLCoVqD. (3/3)',0.5,5,Very Positive
839168049819303936,2017-03-07 17:37:08,"b'@ellypig_me TiVo\xe2\x80\x99s exclusive Australian distributor, Hybrid Television will conclude service for all users on Oct. 31, 2017. (2/3)'",0.0,3,Neutral
839167961877241856,2017-03-07 17:36:47,b'@ellypig_me Thank you for taking the time to share your thoughts on TiVo service in Australia and New Zealand. (1/3)',0.13636363636363635,3,Neutral
839167656620097536,2017-03-07 17:35:34,b'@mrda_ Learn more about your device swap out options at https://t.co/BSXdLCoVqD. (3/3)',0.5,5,Very Positive
839167484204888064,2017-03-07 17:34:53,"b'@mrda_ TiVo\xe2\x80\x99s exclusive Australian distributor, Hybrid Television will conclude service for all users on Oct. 31, 2017. (2/3)'",0.0,3,Neutral
839167389833039872,2017-03-07 17:34:31,b'@mrda_  Thank you for taking the time to share your thoughts on TiVo service in Australia and New Zealand. (1/3)',0.13636363636363635,3,Neutral
839167001314672640,2017-03-07 17:32:58,b'@Stephen76 Learn more about your device swap out options at https://t.co/BSXdLCoVqD. (3/3)',0.5,5,Very Positive
839166751476760577,2017-03-07 17:31:59,"b'@Stephen76 TiVo\xe2\x80\x99s exclusive Australian distributor, Hybrid Television will conclude service for all users on Oct. 31, 2017. (2/3)'",0.0,3,Neutral
839166574082785281,2017-03-07 17:31:16,b'@Stephen76 Thank you for taking the time to share your thoughts on TiVo service in Australia and New Zealand. (1/3)',0.13636363636363635,3,Neutral
839165997781250049,2017-03-07 17:28:59,b'@nicasmic Learn more about your device swap out options at https://t.co/BSXdLCoVqD. (3/3)',0.5,5,Very Positive
839165721456295941,2017-03-07 17:27:53,"b'@nicasmic TiVo\xe2\x80\x99s exclusive Australian distributor, Hybrid Television will conclude service for all users on Oct. 31, 2017. (2/3)'",0.0,3,Neutral
839165517277638656,2017-03-07 17:27:04,b'@nicasmic Thank you for taking the time to share your thoughts on TiVo service in Australia and New Zealand. (1/3)',0.13636363636363635,3,Neutral
839164724298280962,2017-03-07 17:23:55,b'@Choaper Learn more about your device swap out options at https://t.co/BSXdLCoVqD. (3/3)',0.5,5,Very Positive
839164493187936258,2017-03-07 17:23:00,"b'@Choaper TiVo\xe2\x80\x99s exclusive Australian distributor, Hybrid Television will conclude service for all users on Oct. 31, 2017. (2/3)'",0.0,3,Neutral
839164407678709760,2017-03-07 17:22:40,b'@Choaper Thank you for taking the time to share your thoughts on TiVo service in Australia and New Zealand. (1/3)',0.13636363636363635,3,Neutral
839163960154808320,2017-03-07 17:20:53,b'@cloudnthings Learn more about your device swap out options at https://t.co/BSXdLCoVqD. (3/3)',0.5,5,Very Positive
839163760875094025,2017-03-07 17:20:06,"b'@cloudnthings TiVo\xe2\x80\x99s exclusive Australian distributor, Hybrid Television will conclude service for all users on Oct. 31, 2017. (2/3)'",0.0,3,Neutral
839163670752079872,2017-03-07 17:19:44,b'@cloudnthings Thank you for taking the time to share your thoughts on TiVo service in Australia and New Zealand. (1/3)',0.13636363636363635,3,Neutral
839163145558114304,2017-03-07 17:17:39,b'@susmar Learn more about your device swap out options at https://t.co/BSXdLCoVqD. (3/3)',0.5,5,Very Positive
839163020475510784,2017-03-07 17:17:09,"b'@susmar TiVo\xe2\x80\x99s exclusive Australian distributor, Hybrid Television will conclude service for all users on Oct. 31, 2017. (2/3)'",0.0,3,Neutral
839162946165043205,2017-03-07 17:16:51,b'@susmar Thank you for taking the time to share your thoughts on TiVo service in Australia and New Zealand. (1/3)',0.13636363636363635,3,Neutral
839162737003462658,2017-03-07 17:16:02,b'@1976charger Learn more about your device swap out options at https://t.co/BSXdLCoVqD. (3/3)',0.5,5,Very Positive
839162642648424449,2017-03-07 17:15:39,"b'@1976charger TiVo\xe2\x80\x99s exclusive Australian distributor, Hybrid Television will conclude service for all users on Oct. 31, 2017. (2/3)'",0.0,3,Neutral
839162565926191106,2017-03-07 17:15:21,b'@1976charger Thank you for taking the time to share your thoughts on TiVo service in Australia and New Zealand. (1/3)',0.13636363636363635,3,Neutral
839161492410892292,2017-03-07 17:11:05,b'@joshlemon Learn more about your device swap out options at https://t.co/BSXdLCoVqD. (3/3)',0.5,5,Very Positive
839161395237224448,2017-03-07 17:10:42,"b'@joshlemon TiVo\xe2\x80\x99s exclusive Australian distributor, Hybrid Television will conclude service for all users on Oct. 31, 2017. (2/3)'",0.0,3,Neutral
839161311661555714,2017-03-07 17:10:22,b'@joshlemon Thank you for taking the time to share your thoughts on TiVo service in Australia and New Zealand. (1/3)',0.13636363636363635,3,Neutral
839131929286959104,2017-03-07 15:13:36,"b""@Bunchee032 Hey Stephen, sorry you're having issues with the guide. Is the guide wrong for all shows on that channel or just JKL?""",-0.5,2,Negative
838927961860554752,2017-03-07 01:43:07,b'@kellycomplains us know your thoughts about it here: https://t.co/V4E9DYbxH9',0.0,3,Neutral
838927902947291137,2017-03-07 01:42:53,"b'@kellycomplains Yes, the Amazon App on the TiVo only has access to their streaming content, and none of their Live content. Please let (1)'",0.06818181818181818,3,Neutral
838908176930066433,2017-03-07 00:24:30,"b'@DarrellPrichard call to your provider. You can reach them at 877-367-8486, Monday - Friday, 7am-6pm PT,\nSaturday &amp; Sunday, 8am-5pm PT.'",0.0,3,Neutral
838908082314952705,2017-03-07 00:24:07,"b""@DarrellPrichard provider's systems in order to receive authorize channels. We'd recommend contacting our Tech Support to do a three-way (2)""",0.0,3,Neutral
838907962890600448,2017-03-07 00:23:39,"b""@DarrellPrichard Hey Darrell, we're sorry to hear this. We are not able to provider CableCARDs, as they need to be attached to your (1)""",-0.375,2,Negative
838901282404450304,2017-03-06 23:57:06,"b'@NateLeSane Hey Nate. For your security, please delete tweet and send this information to us in a private/direct message.'",0.0,3,Neutral
838888513017884672,2017-03-06 23:06:21,b'@NateLeSane number associated with your TiVo account? Thanks.',0.2,3,Neutral
838888384999358464,2017-03-06 23:05:51,"b""@NateLeSane Hey Nate, we're sorry to hear this. We'd like to look further into this, could you send us a DM with the email and phone (1)""",-0.25,2,Negative
838888153251479552,2017-03-06 23:04:56,"b""@dcborn61 Hey David, thanks for your feedback. We'll make sure to get it into the right hands.""",0.32857142857142857,4,Positive
838800393572401153,2017-03-06 17:16:12,"b""@godofpathos Hi Rahul, sorry you're having trouble. Is the episode added to the To Do List if you delete and recreate the OnePass?""",-0.35,2,Negative
838780424293859328,2017-03-06 15:56:51,b'@DarrellPrichard You will need just one CableCARD for the BOLT+ as the Mini does not require one.',0.0,3,Neutral
838779174802313216,2017-03-06 15:51:53,"b""@cristinaperales Sorry you're having trouble Christina. Is the show in the recording history? Steps here: https://t.co/gEJOHFfQp3.""",-0.35,2,Negative
838777144599773185,2017-03-06 15:43:49,b'@cmumathwhiz Hey Rich. To look into this for you can you please DM us the phone number and email address on your account?',0.375,4,Positive
838776547402199046,2017-03-06 15:41:27,"b""@bootska Hi bootska, we have no info on adding a HBO Go app. If you'd like to see it added, let us know here: https://t.co/iSes0fZqAx.""",0.0,3,Neutral
838775982626582528,2017-03-06 15:39:12,"b""@zgraney Hey zgraney. If this is a feature you'd like to see in the future, please let us know your thoughts here: https://t.co/pEhOi4NJvi.""",0.0,3,Neutral
838552589008580608,2017-03-06 00:51:31,b'@Cowmix Tech Support team at 877-367-8486 to go over replacement options.',0.0,3,Neutral
838552496373125120,2017-03-06 00:51:09,"b""@Cowmix Hey Cowmix. We highly suggest against opening your TiVo, as it voids our Terms and Conditions. We'd recommend contacting our (1)""",0.16,3,Neutral
